Well Serial Num,Operator Name,Operator ID,Field ID,Field Name,Well Name,Well Num,Well Status Code,Well Status Code Description,Classification,Well Class Type Code,Well Class Type Code Description,API Num,Effective Date,Permit Date,Spud Date,Well Status Date,Section,Township,Range,Meridian,Parish Code,Parish Name,District Code,District Name,Ground Elevation,Latitude,Longitude,Product Type Code,Product Type Code Description,USDW Value,Area USDW Value,Source Area USDW Value,Measured Depth,Area Code,State Lease Num,Original Proposed Sand,Original Proposed Measured Depth,Original Proposed True Vertical Depth,Expiration Date
251830,"COMSTOCK OIL & GAS--LA, LLC",C332,6156,LOGANSPORT,HA RA SUH;MATTHEWS 17-8 HC,002-ALT,10,ACTIVE - PRODUCING,,,,17031268220000,21-DEC-2019,10-JUL-2019,18-AUG-2019,21-DEC-2019,017,12N,16W,W,16,DE SOTO,6,SHREVEPORT,242,32.0221330756397,-94.0273105189308,20,GAS,,0,,16980,(1) - ONSHORE,,HAYNESVILLE,18000,13000,08-JUL-2020
251831,"COMSTOCK OIL & GAS--LA, LLC",C332,6156,LOGANSPORT,HA RA SUH;MATTHEWS 17-8 HC,003-ALT,10,ACTIVE - PRODUCING,,,,17031268230000,21-DEC-2019,10-JUL-2019,20-AUG-2019,21-DEC-2019,017,12N,16W,W,16,DE SOTO,6,SHREVEPORT,243,32.0221798039395,-94.0273112911751,20,GAS,,0,,19205,(1) - ONSHORE,,HAYNESVILLE,21000,13000,08-JUL-2020
251857,"COMSTOCK OIL & GAS--LA, LLC",C332,6156,LOGANSPORT,HA RA SUH;JAMES PACE 17-8-5 HC,001-ALT,10,ACTIVE - PRODUCING,,,,17031268260000,23-SEP-2020,22-JUL-2019,22-FEB-2020,23-SEP-2020,017,12N,16W,W,16,DE SOTO,6,SHREVEPORT,218,32.0348065550612,-94.0351303638614,20,GAS,,0,,17554,(1) - ONSHORE,,HAYNESVILLE,19000,13000,20-JUL-2020
251858,"COMSTOCK OIL & GAS--LA, LLC",C332,6156,LOGANSPORT,HA RA SUH;JAMES PACE 18-7-6 HC,001-ALT,10,ACTIVE - PRODUCING,,,,17031268270000,23-SEP-2020,22-JUL-2019,09-MAR-2020,23-SEP-2020,017,12N,16W,W,16,DE SOTO,6,SHREVEPORT,218,32.0347758130746,-94.0351718102312,20,GAS,,0,,17500,(1) - ONSHORE,,HAYNESVILLE,19000,13000,20-JUL-2020
252286,"COMSTOCK OIL & GAS--LA, LLC",C332,6156,LOGANSPORT,HA RA SUYY;HEWITT 30-19 HC,001-ALT,10,ACTIVE - PRODUCING,,,,17031269030000,06-DEC-2020,23-MAR-2020,11-JUL-2020,06-DEC-2020,031,12N,15W,W,16,DE SOTO,6,SHREVEPORT,266,31.9905675513926,-93.9515417820475,20,GAS,,0,,21420,(1) - ONSHORE,,HAYNESVILLE,23000,13000,22-MAR-2021
252287,"COMSTOCK OIL & GAS--LA, LLC",C332,6156,LOGANSPORT,HA RA SUYY;HEWITT 30-19 HC,002-ALT,10,ACTIVE - PRODUCING,,,,17031269040000,06-DEC-2020,23-MAR-2020,16-JUN-2020,06-DEC-2020,031,12N,15W,W,16,DE SOTO,6,SHREVEPORT,266,31.9906142803042,-93.9515425160354,20,GAS,,0,,21025,(1) - ONSHORE,,HAYNESVILLE,23000,13000,22-MAR-2021
252288,"COMSTOCK OIL & GAS--LA, LLC",C332,6156,LOGANSPORT,HA RA SUYY;HEWITT 30-19 HC,003-ALT,10,ACTIVE - PRODUCING,,,,17031269050000,05-DEC-2020,23-MAR-2020,09-JUL-2020,05-DEC-2020,031,12N,15W,W,16,DE SOTO,6,SHREVEPORT,254,31.9907888052798,-93.9458709358527,20,GAS,,0,,21518,(1) - ONSHORE,,HAYNESVILLE,23000,13000,22-MAR-2021
252385,"COMSTOCK OIL & GAS--LA, LLC",C332,6156,LOGANSPORT,HA RA SUQQ;CURRY 28-33 HC,001-ALT,10,ACTIVE - PRODUCING,,,,17031269240000,14-APR-2021,27-JUL-2020,02-SEP-2020,14-APR-2021,028,12N,16W,W,16,DE SOTO,6,SHREVEPORT,228,32.0051144120394,-94.0056897497598,20,GAS,,0,,21175,(1) - ONSHORE,,HAYNESVILLE,23000,13000,26-JUL-2021
252386,"COMSTOCK OIL & GAS--LA, LLC",C332,6156,LOGANSPORT,HA RA SUQQ;CURRY 28-33 HC,002-ALT,10,ACTIVE - PRODUCING,,,,17031269250000,14-APR-2021,27-JUL-2020,31-AUG-2020,14-APR-2021,028,12N,16W,W,16,DE SOTO,6,SHREVEPORT,228,32.0051693868626,-94.0056906452349,20,GAS,,0,,21095,(1) - ONSHORE,,HAYNESVILLE,23000,13000,26-JUL-2021
252393,"COMSTOCK OIL & GAS--LA, LLC",C332,6156,LOGANSPORT,HA RA SUJ;ADAMS 21-28-33 HC,001-ALT,10,ACTIVE - PRODUCING,,,,17031269260000,12-APR-2021,30-JUL-2020,13-AUG-2020,12-APR-2021,021,12N,16W,W,16,DE SOTO,6,SHREVEPORT,230,32.0097492545853,-94.0140640214802,20,GAS,,0,,22118,(1) - ONSHORE,,HAYNESVILLE,24000,13000,25-JAN-2021
252394,"COMSTOCK OIL & GAS--LA, LLC",C332,6156,LOGANSPORT,HA RA SUJ;ADAMS 21-28-33 HC,002-ALT,10,ACTIVE - PRODUCING,,,,17031269270000,12-APR-2021,30-JUL-2020,15-AUG-2020,12-APR-2021,021,12N,16W,W,16,DE SOTO,6,SHREVEPORT,230,32.0097960598815,-94.0140583349978,20,GAS,,0,,21578,(1) - ONSHORE,,HAYNESVILLE,24000,13000,25-JAN-2021
252474,"COMSTOCK OIL & GAS--LA, LLC",C332,6156,LOGANSPORT,HA RA SURR;WHITTEN 22-15-10 HC,002-ALT,10,ACTIVE - PRODUCING,,,,17031269460000,12-JUL-2021,21-SEP-2020,18-MAR-2021,12-JUL-2021,022,12N,16W,W,16,DE SOTO,6,SHREVEPORT,266,32.0199427958626,-93.9948274688301,20,GAS,,0,,22310,(1) - ONSHORE,,HAYNESVILLE,24000,13000,20-SEP-2021
252710,"COMSTOCK OIL & GAS--LA, LLC",C332,6156,LOGANSPORT,HA RA SUI;DENNIS 16-21 HC,002-ALT,10,ACTIVE - PRODUCING,,,,17031269930000,10-AUG-2021,30-MAR-2021,10-APR-2021,10-AUG-2021,009,12N,16W,W,16,DE SOTO,6,SHREVEPORT,293,32.036467650089,-94.0155927096179,20,GAS,,0,,21029,(1) - ONSHORE,,HAYNESVILLE,25000,13000,29-MAR-2022
252711,"COMSTOCK OIL & GAS--LA, LLC",C332,6156,LOGANSPORT,HA RA SUI;COLLINS 16-21 HC,002-ALT,10,ACTIVE - PRODUCING,,,,17031269940000,11-AUG-2021,30-MAR-2021,03-MAY-2021,11-AUG-2021,009,12N,16W,W,16,DE SOTO,6,SHREVEPORT,293,32.0364404314088,-94.0095568048886,20,GAS,,0,,21667,(1) - ONSHORE,,HAYNESVILLE,25000,13000,29-MAR-2022
252712,"COMSTOCK OIL & GAS--LA, LLC",C332,6156,LOGANSPORT,HA RA SUI;DENNIS 16-21 HC,001-ALT,10,ACTIVE - PRODUCING,,,,17031269950000,10-AUG-2021,30-MAR-2021,24-APR-2021,10-AUG-2021,009,12N,16W,W,16,DE SOTO,6,SHREVEPORT,312,32.036468418826,-94.0155281718261,20,GAS,,0,,20862,(1) - ONSHORE,,HAYNESVILLE,23000,13000,29-MAR-2022
252713,"COMSTOCK OIL & GAS--LA, LLC",C332,6156,LOGANSPORT,HA RA SUI;COLLINS 16-21 HC,001-ALT,10,ACTIVE - PRODUCING,,,,17031269960000,11-AUG-2021,30-MAR-2021,22-APR-2021,11-AUG-2021,009,12N,16W,W,16,DE SOTO,6,SHREVEPORT,294,32.0364424144239,-94.0096213876166,20,GAS,,0,,21242,(1) - ONSHORE,,HAYNESVILLE,23000,13000,29-MAR-2022
253204,"COMSTOCK OIL & GAS--LA, LLC",C332,6156,LOGANSPORT,HA RA SU57;FIELDS 13-24-25 HC,001-ALT,10,ACTIVE - PRODUCING,,,,17031270950000,15-AUG-2022,20-JAN-2022,06-MAR-2022,15-AUG-2022,012,12N,16W,W,16,DE SOTO,6,SHREVEPORT,215,32.036108499779,-93.9595092959838,20,GAS,,0,,27025,(1) - ONSHORE,,HAYNESVILLE,28000,13000,19-JAN-2023
253205,"COMSTOCK OIL & GAS--LA, LLC",C332,6156,LOGANSPORT,HA RA SU57;FIELDS 13-24-25 HC,002-ALT,10,ACTIVE - PRODUCING,,,,17031270960000,15-AUG-2022,20-JAN-2022,21-FEB-2022,15-AUG-2022,012,12N,16W,W,16,DE SOTO,6,SHREVEPORT,215,32.0361634746429,-93.9595101642394,20,GAS,,0,,26797,(1) - ONSHORE,,HAYNESVILLE,29000,13000,19-JAN-2023
253206,"COMSTOCK OIL & GAS--LA, LLC",C332,6156,LOGANSPORT,HA RA SU57;JM PACE 13-24-25 HC,001-ALT,10,ACTIVE - PRODUCING,,,,17031270970000,12-AUG-2022,20-JAN-2022,23-FEB-2022,12-AUG-2022,013,12N,16W,W,16,DE SOTO,6,SHREVEPORT,224,32.0345817398954,-93.955266954523,20,GAS,,0,,27002,(1) - ONSHORE,,HAYNESVILLE,28000,13000,19-JAN-2023
253207,"COMSTOCK OIL & GAS--LA, LLC",C332,6156,LOGANSPORT,HA RA SU57;JM PACE 13-24 HC,001-ALT,10,ACTIVE - PRODUCING,,,,17031270980000,12-AUG-2022,20-JAN-2022,16-MAR-2022,12-AUG-2022,013,12N,16W,W,16,DE SOTO,6,SHREVEPORT,224,32.0346367148081,-93.9552678202365,20,GAS,,0,,17285,(1) - ONSHORE,,HAYNESVILLE,20000,13000,19-JAN-2023
253859,"COMSTOCK OIL & GAS--LA, LLC",C332,6156,LOGANSPORT,HA RA SUWW;NATION 26-35 HC,001-ALT,10,ACTIVE - PRODUCING,,,,17031272270000,12-JUL-2023,04-NOV-2022,26-MAR-2023,12-JUL-2023,026,12N,16W,W,16,DE SOTO,6,SHREVEPORT,211,32.0053296232499,-93.9724903141869,20,GAS,,0,,21389,(1) - ONSHORE,,HAYNESVILLE,23000,13000,03-NOV-2023
253860,"COMSTOCK OIL & GAS--LA, LLC",C332,6156,LOGANSPORT,HA RA SUWW;NATION 26-35 HC,002-ALT,10,ACTIVE - PRODUCING,,,,17031272280000,12-JUL-2023,04-NOV-2022,16-MAR-2023,12-JUL-2023,026,12N,16W,W,16,DE SOTO,6,SHREVEPORT,211,32.0053316257026,-93.9725548740077,20,GAS,,0,,21297,(1) - ONSHORE,,HAYNESVILLE,23000,13000,03-NOV-2023
253861,"COMSTOCK OIL & GAS--LA, LLC",C332,6156,LOGANSPORT,HA RA SUWW;PETERS 26-35 HC,001-ALT,10,ACTIVE - PRODUCING,,,,17031272290000,10-JUL-2023,04-NOV-2022,25-DEC-2022,10-JUL-2023,023,12N,16W,W,16,DE SOTO,6,SHREVEPORT,224,32.007671482311,-93.9772802220568,20,GAS,,0,,21300,(1) - ONSHORE,,HAYNESVILLE,23000,1300,03-NOV-2023
253862,"COMSTOCK OIL & GAS--LA, LLC",C332,6156,LOGANSPORT,HA RA SUWW;PETERS 26-35 HC,002-ALT,10,ACTIVE - PRODUCING,,,,17031272300000,10-JUL-2023,04-NOV-2022,23-DEC-2022,10-JUL-2023,023,12N,16W,W,16,DE SOTO,6,SHREVEPORT,224,32.0076707335777,-93.9773447396891,20,GAS,,0,,21130,(1) - ONSHORE,,HAYNESVILLE,23000,13000,03-NOV-2023
255062,"COMSTOCK OIL & GAS--LA, LLC",C332,6156,LOGANSPORT,HA RA SU67;NATION 23-14 HC,001,10,ACTIVE - PRODUCING,,,,17031274590000,20-SEP-2025,28-MAR-2025,04-APR-2025,20-SEP-2025,026,12N,16W,W,16,DE SOTO,6,SHREVEPORT,214,32.0051569791111,-93.9724837607647,20,GAS,,0,,21465,(1) - ONSHORE,,HAYNESVILLE,23000,13000,23-SEP-2025
255063,"COMSTOCK OIL & GAS--LA, LLC",C332,6156,LOGANSPORT,HA RA SU67;NATION 23-14 HC,002-ALT,10,ACTIVE - PRODUCING,,,,17031274600000,20-SEP-2025,28-MAR-2025,06-APR-2025,20-SEP-2025,026,12N,16W,W,16,DE SOTO,6,SHREVEPORT,215,32.0053408308244,-93.9727512584674,20,GAS,,0,,21490,(1) - ONSHORE,,HAYNESVILLE,23000,13000,23-SEP-2025
255069,"COMSTOCK OIL & GAS--LA, LLC",C332,6156,LOGANSPORT,HA RA SU67;ROBERTS 23-14 HC,001-ALT,10,ACTIVE - PRODUCING,,,,17031274610000,19-SEP-2025,01-APR-2025,05-APR-2025,19-SEP-2025,026,12N,16W,W,16,DE SOTO,6,SHREVEPORT,263,32.0044323967454,-93.9834967590748,20,GAS,,0,,21705,(1) - ONSHORE,,HAYNESVILLE,23000,13000,27-SEP-2025
255070,"COMSTOCK OIL & GAS--LA, LLC",C332,6156,LOGANSPORT,HA RA SUWW;ROBERTS 26-23 HU,001-ALT,10,ACTIVE - PRODUCING,,,,17031274620000,19-SEP-2025,01-APR-2025,07-APR-2025,19-SEP-2025,026,12N,16W,W,16,DE SOTO,6,SHREVEPORT,263,32.0043798695848,-93.9835217262577,20,GAS,,0,,24882,(1) - ONSHORE,,HAYNESVILLE,27000,13000,27-SEP-2025
251391,"COMSTOCK OIL & GAS--LA, LLC",C332,7651,RED RIVER-BULL BAYOU,HA RC SUN;WILMORE 11 HZ,002-ALT,10,ACTIVE - PRODUCING,,,,17031267190000,13-MAY-2019,29-OCT-2018,01-FEB-2019,13-MAY-2019,011,13N,13W,W,16,DE SOTO,6,SHREVEPORT,186,32.1223305583074,-93.6750696187298,20,GAS,,0,,16966,(1) - ONSHORE,,HAYNESVILLE,18000,14000,26-APR-2019
251392,"COMSTOCK OIL & GAS--LA, LLC",C332,7651,RED RIVER-BULL BAYOU,HA RC SUN;WILMORE 11 HZ,003-ALT,10,ACTIVE - PRODUCING,,,,17031267200000,13-MAY-2019,29-OCT-2018,14-FEB-2019,13-MAY-2019,011,13N,13W,W,16,DE SOTO,6,SHREVEPORT,186,32.1223310646244,-93.6750147087688,20,GAS,,0,,16919,(1) - ONSHORE,,HAYNESVILLE,18000,14000,26-APR-2019
251393,"COMSTOCK OIL & GAS--LA, LLC",C332,7651,RED RIVER-BULL BAYOU,HA RC SUN;RLS HZ,002-ALT,10,ACTIVE - PRODUCING,,,,17031267210000,11-MAY-2019,29-OCT-2018,17-JAN-2019,11-MAY-2019,014,13N,13W,W,16,DE SOTO,6,SHREVEPORT,227,32.1205856474902,-93.6675078595955,20,GAS,,0,,17289,(1) - ONSHORE,,HAYNESILLE,19000,13000,26-APR-2019
251394,"COMSTOCK OIL & GAS--LA, LLC",C332,7651,RED RIVER-BULL BAYOU,HA RC SUN;RLS HZ,003-ALT,10,ACTIVE - PRODUCING,,,,17031267220000,11-MAY-2019,29-OCT-2018,03-JAN-2019,11-MAY-2019,014,13N,13W,W,16,DE SOTO,6,SHREVEPORT,227,32.1205873901009,-93.6676177122863,20,GAS,,0,,17255,(1) - ONSHORE,,HAYNESVILLE,19000,13000,26-APR-2019
251395,"COMSTOCK OIL & GAS--LA, LLC",C332,7651,RED RIVER-BULL BAYOU,HA RC SUN;RLS HZ,004-ALT,10,ACTIVE - PRODUCING,,,,17031267230000,11-MAY-2019,29-OCT-2018,20-DEC-2018,11-MAY-2019,014,13N,13W,W,16,DE SOTO,6,SHREVEPORT,227,32.1205873901009,-93.6676177122863,20,GAS,,0,,17334,(1) - ONSHORE,,HAYESVILLE,19000,13000,26-APR-2019
255141,"COMSTOCK OIL & GAS--LA, LLC",C332,7651,RED RIVER-BULL BAYOU,HA RC SUO;SUS FORESTS 25 H,001-ALT,10,ACTIVE - PRODUCING,,,,17031274820000,21-NOV-2025,13-MAY-2025,14-JUN-2025,21-NOV-2025,024,13N,13W,W,16,DE SOTO,6,SHREVEPORT,193,32.0939938490766,-93.6539274789856,20,GAS,,0,,19296,(1) - ONSHORE,,HAYNESVILLE,27000,14000,12-MAY-2026
255142,"COMSTOCK OIL & GAS--LA, LLC",C332,7651,RED RIVER-BULL BAYOU,HA RC SUO;SUS FORESTS 25 HU,002-ALT,10,ACTIVE - PRODUCING,,,,17031274830000,21-NOV-2025,13-MAY-2025,12-JUN-2025,21-NOV-2025,024,13N,13W,W,16,DE SOTO,6,SHREVEPORT,193,32.0939944344633,-93.6538628983357,20,GAS,,0,,24122,(1) - ONSHORE,,HAYNESVILLE,27000,14000,12-MAY-2026
252624,"COMSTOCK OIL & GAS--LA, LLC",C332,8270,SIBLEY,HA RA SUN;RUSSELL 33-28-21 HC,001,10,ACTIVE - PRODUCING,,,,17119222850000,05-OCT-2021,11-JAN-2021,14-MAR-2021,20-JUN-2021,033,17N,09W,W,60,WEBSTER,6,SHREVEPORT,253,32.4143740492978,-93.2901437163852,20,GAS,,0,,23992,(1) - ONSHORE,,HAYNESVILLE,30000,15000,10-JAN-2022
252653,"COMSTOCK OIL & GAS--LA, LLC",C332,8270,SIBLEY,HA RA SUP;VINCI 19-18 HZ,001,10,ACTIVE - PRODUCING,,,,17119222860000,03-NOV-2021,01-FEB-2021,04-MAY-2021,03-NOV-2021,024,17N,10W,W,60,WEBSTER,6,SHREVEPORT,163,32.4399200696416,-93.3403203002454,20,GAS,,0,,21168,(1) - ONSHORE,,HAYNESVILLE,26000,18000,31-JAN-2022
252764,"COMSTOCK OIL & GAS--LA, LLC",C332,8270,SIBLEY,HA RA SUD;BEARD 29-20 HC,001-ALT,10,ACTIVE - PRODUCING,,,,17119222880000,14-JAN-2022,11-MAY-2021,06-OCT-2021,14-JAN-2022,029,17N,09W,W,60,WEBSTER,6,SHREVEPORT,226,32.4264465738017,-93.3202684835193,20,GAS,,0,,18798,(1) - ONSHORE,,HAYNESVILLE,25000,17000,10-MAY-2022
252905,"COMSTOCK OIL & GAS--LA, LLC",C332,8270,SIBLEY,HA RA SUO;MATTHEWS 27-22-15 HC,001,10,ACTIVE - PRODUCING,,,,17119222890000,20-DEC-2021,23-JUL-2021,18-SEP-2021,20-DEC-2021,027,17N,09W,W,60,WEBSTER,6,SHREVEPORT,262,32.4307625157851,-93.2807458644704,20,GAS,,0,,24128,(1) - ONSHORE,,HAYNESVILLE,29000,18000,22-JUL-2022
252550,"COMSTOCK OIL & GAS--LA, LLC",C332,8358,SLIGO,HA RA SU78;KENNER 21-16 HZ,001,10,ACTIVE - PRODUCING,,,,17119222840000,19-MAR-2021,05-NOV-2020,05-DEC-2020,19-MAR-2021,029,17N,10W,W,60,WEBSTER,6,SHREVEPORT,161,32.4381789502399,-93.4083543035817,20,GAS,,0,,23070,(1) - ONSHORE,,HAYNESVILLE,25000,14000,03-MAY-2021
251370,"COMSTOCK OIL & GAS--LA, LLC",C332,8575,SPIDER,HA RA SUZ;DUGAN 32-29 HC,001,10,ACTIVE - PRODUCING,,,,17031267160000,28-JAN-2019,24-OCT-2018,17-NOV-2018,28-JAN-2019,005,11N,14W,W,16,DE SOTO,6,SHREVEPORT,275,31.9759513181804,-93.8322520313942,20,GAS,,0,,21382,(1) - ONSHORE,,HAYNESVILLE,23000,13000,23-OCT-2019
252235,"COMSTOCK OIL & GAS--LA, LLC",C332,8575,SPIDER,HA RA SUX;BAKER 36-1 HC,001-ALT,10,ACTIVE - PRODUCING,,,,17031268910000,31-OCT-2020,21-FEB-2020,19-JUN-2020,31-OCT-2020,036,12N,15W,W,16,DE SOTO,6,SHREVEPORT,287,31.9810009784577,-93.8518681188906,20,GAS,,0,,18914,(1) - ONSHORE,,HAYNESVILLE,21000,13000,18-AUG-2020
252237,"COMSTOCK OIL & GAS--LA, LLC",C332,8575,SPIDER,HA RA SUX;BAKER 36-25 HC,001-ALT,10,ACTIVE - PRODUCING,,,,17031268920000,31-OCT-2020,21-FEB-2020,17-JUN-2020,31-OCT-2020,036,12N,15W,W,16,DE SOTO,6,SHREVEPORT,0,31.9810451647088,-93.8518494122617,20,GAS,,0,,19917,(1) - ONSHORE,,HAYNESVILLE,22000,13000,18-AUG-2020
252524,"COMSTOCK OIL & GAS--LA, LLC",C332,8575,SPIDER,HA RA SUI;PETTY HEIRS 24 HZ,001,10,ACTIVE - PRODUCING,,,,17031269500000,16-SEP-2021,22-OCT-2020,10-JAN-2021,16-SEP-2021,013,11N,14W,W,16,DE SOTO,6,SHREVEPORT,261,31.9346380103186,-93.7524850674336,20,GAS,,0,,16774,(1) - ONSHORE,,HAYNESVILLE,18000,13000,21-OCT-2021
252565,"COMSTOCK OIL & GAS--LA, LLC",C332,8575,SPIDER,HA RA SUAA;PETTY HEIRS 2 HZ,002-ALT,10,ACTIVE - PRODUCING,,,,17031268440000,07-AUG-2021,19-NOV-2020,14-MAR-2021,07-AUG-2021,011,11N,14W,W,16,DE SOTO,6,SHREVEPORT,318,31.9601891879043,-93.7803803264222,20,GAS,,0,,16633,(1) - ONSHORE,,HAYNESVILLE,18000,13000,18-NOV-2021
252566,"COMSTOCK OIL & GAS--LA, LLC",C332,8575,SPIDER,HA RA SUAA;PETTY HEIRS 2 HZ,003,10,ACTIVE - PRODUCING,,,,17031268450000,07-AUG-2021,19-NOV-2020,06-MAR-2021,07-AUG-2021,011,11N,14W,W,16,DE SOTO,6,SHREVEPORT,318,31.9602359179452,-93.7803809737749,20,GAS,,0,,16063,(1) - ONSHORE,,HAYNESVILLE,18000,13000,18-NOV-2021
252604,"COMSTOCK OIL & GAS--LA, LLC",C332,8575,SPIDER,HA RA SUI;PETTY HEIRS 24 HZ,003-ALT,10,ACTIVE - PRODUCING,,,,17031269780000,16-SEP-2021,22-DEC-2020,30-DEC-2020,16-SEP-2021,013,11N,14W,W,16,DE SOTO,6,SHREVEPORT,260,31.9345830334076,-93.7524843226138,20,GAS,,0,,16118,(1) - ONSHORE,,HAYNESVILLE,18000,13000,21-DEC-2021
252884,"COMSTOCK OIL & GAS--LA, LLC",C332,8575,SPIDER,HA RA SUW;MCCOY 28-33 HC,001-ALT,10,ACTIVE - PRODUCING,,,,17031270310000,05-MAR-2022,19-JUL-2021,22-OCT-2021,05-MAR-2022,021,12N,14W,W,16,DE SOTO,6,SHREVEPORT,312,32.0061200938941,-93.8109058201778,20,GAS,,0,,21775,(1) - ONSHORE,,HAYNESVILLE,23000,13000,18-JUL-2022
252885,"COMSTOCK OIL & GAS--LA, LLC",C332,8575,SPIDER,HA RA SUW;MCCOY 28-33 HC,002-ALT,10,ACTIVE - PRODUCING,,,,17031270320000,05-MAR-2022,19-JUL-2021,01-NOV-2021,05-MAR-2022,021,12N,14W,W,16,DE SOTO,6,SHREVEPORT,312,32.0061221783716,-93.810970376975,20,GAS,,0,,22060,(1) - ONSHORE,,HAYNESVILLE,23000,13000,18-JUL-2022
252960,"COMSTOCK OIL & GAS--LA, LLC",C332,8575,SPIDER,HA RA SUW;OLYMPIA MIN 28-33 HC,001-ALT,10,ACTIVE - PRODUCING,,,,17031270440000,07-MAR-2022,27-AUG-2021,25-NOV-2021,07-MAR-2022,028,12N,14W,W,16,DE SOTO,6,SHREVEPORT,300,32.0041570346779,-93.8069064220189,20,GAS,,0,,22265,(1) - ONSHORE,,HAYNESVILLE,24000,13000,26-AUG-2022
252961,"COMSTOCK OIL & GAS--LA, LLC",C332,8575,SPIDER,HA RA SUW;OLYMPIA MIN 28-33 HC,002-ALT,10,ACTIVE - PRODUCING,,,,17031270450000,07-MAR-2022,27-AUG-2021,15-NOV-2021,07-MAR-2022,028,12N,14W,W,16,DE SOTO,6,SHREVEPORT,300,32.0041591211882,-93.8069709773527,20,GAS,,0,,22153,(1) - ONSHORE,,HAYNESVILLE,24000,13000,26-AUG-2022
255348,"COMSTOCK OIL & GAS--LA, LLC",C332,8575,SPIDER,HA RA SUO;WHITSON 5-32-29 HC,001-ALT,10,ACTIVE - PRODUCING,,,,17031275040000,26-JUN-2026,29-SEP-2025,30-OCT-2025,26-JUN-2026,008,11N,14W,W,16,DE SOTO,6,SHREVEPORT,236,31.9607890675827,-93.8227347129541,20,GAS,,0,,27353,(1) - ONSHORE,,HA,29000,13000,28-SEP-2026
255349,"COMSTOCK OIL & GAS--LA, LLC",C332,8575,SPIDER,HA RA SUO;WHITSON 5-32-29 HC,002-ALT,10,ACTIVE - PRODUCING,,,,17031275050000,26-JUN-2026,29-SEP-2025,28-OCT-2025,26-JUN-2026,008,11N,14W,W,16,DE SOTO,6,SHREVEPORT,236,31.9607883965123,-93.8227991993425,20,GAS,,0,,27090,(1) - ONSHORE,,HA,29000,13000,28-SEP-2026
255350,"COMSTOCK OIL & GAS--LA, LLC",C332,8575,SPIDER,HA RA SUO;SPEIGHTS 5-32-29 HC,001-ALT,10,ACTIVE - PRODUCING,,,,17031275060000,26-JUN-2026,29-SEP-2025,03-DEC-2025,26-JUN-2026,008,11N,14W,W,16,DE SOTO,6,SHREVEPORT,224,31.9596870761151,-93.8284912598794,20,GAS,,0,,27479,(1) - ONSHORE,,HA,29000,13000,28-SEP-2026
250731,"COMSTOCK OIL & GAS--LA, LLC",C332,8823,SWAN LAKE,HA RA SUF;RA JOHNSON 13-24 HC,002-ALT,10,ACTIVE - PRODUCING,,,,17015250890000,01-SEP-2019,22-JAN-2018,22-JAN-2018,22-JUN-2018,013,15N,11W,W,08,BOSSIER,6,SHREVEPORT,183,32.2862455148727,-93.4458249754026,20,GAS,,0,,19260,(1) - ONSHORE,,HAYNESVILLE,20500,12210,20-JUL-2018
250773,"COMSTOCK OIL & GAS--LA, LLC",C332,8823,SWAN LAKE,HA RA SUF;RA JOHNSON 13-24 HC,001-ALT,10,ACTIVE - PRODUCING,,,,17015250880000,01-SEP-2019,02-FEB-2018,05-FEB-2018,22-JUN-2018,013,15N,11W,W,08,BOSSIER,6,SHREVEPORT,182,32.2862459947193,-93.4457602590304,20,GAS,,0,,19395,(1) - ONSHORE,,HAYNESVILLE ZN,22500,12210,31-JUL-2018
250898,"COMSTOCK OIL & GAS--LA, LLC",C332,8823,SWAN LAKE,HA RA SUI;GORMAN 23-15-11 H,002-ALT,10,ACTIVE - PRODUCING,,,,17015251240000,01-SEP-2019,27-MAR-2018,20-JUN-2018,15-AUG-2018,023,15N,11W,W,08,BOSSIER,6,SHREVEPORT,143,32.2657335598338,-93.4611699848065,20,GAS,,0,,16585,(1) - ONSHORE,,HAYNESVILLE,18000,12300,22-SEP-2018
251159,"COMSTOCK OIL & GAS--LA, LLC",C332,8823,SWAN LAKE,HA RA SUT;POOLE ANT 22 H,001-ALT,10,ACTIVE - PRODUCING,,,,17015251280000,01-SEP-2019,17-JUL-2018,05-SEP-2018,08-JAN-2019,015,15N,11W,W,08,BOSSIER,6,SHREVEPORT,145.15,32.2805122699122,-93.4881107009693,20,GAS,,0,,21282,(1) - ONSHORE,,HAYNESVILLE,22500,12300,12-JAN-2019
251491,"COMSTOCK OIL & GAS--LA, LLC",C332,8823,SWAN LAKE,HA RA SUI;MARTIN 23-14 HC,001-ALT,10,ACTIVE - PRODUCING,,,,17015251450000,01-SEP-2019,20-DEC-2018,10-MAR-2019,02-AUG-2019,023,15N,11W,W,08,BOSSIER,6,SHREVEPORT,143,32.2659084702557,-93.4656721875439,20,GAS,,0,,21740,(1) - ONSHORE,,HAYNESVILLE,22800,12200,17-JUN-2019
251492,"COMSTOCK OIL & GAS--LA, LLC",C332,8823,SWAN LAKE,HA RA SUI;MARTIN 23-14 HC,002-ALT,10,ACTIVE - PRODUCING,,,,17015251460000,01-SEP-2019,20-DEC-2018,07-MAR-2019,01-AUG-2019,023,15N,11W,W,08,BOSSIER,6,SHREVEPORT,142,32.2658534953396,-93.4656716114324,20,GAS,,0,,21884,(1) - ONSHORE,,HAYNESVILLE,22800,12200,17-JUN-2019
